date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2010-11-17,29,25,0.0,10.2,7,7,76,02:27 PM,02:07 AM,05:43 AM,05:44 PM,22,29,29,26,21,34,78,0.1,1010,29,10,121,16
2010-11-18,30,25,0.0,11.6,7,7,83,03:09 PM,02:49 AM,05:43 AM,05:45 PM,22,29,29,27,25,28,76,0.0,1010,30,10,96,19
2010-11-19,29,26,0.0,8.8,7,7,91,03:54 PM,03:34 AM,05:43 AM,05:45 PM,22,29,29,27,27,39,75,0.0,1011,29,10,94,19
2010-11-20,29,26,0.0,8.8,6,6,98,04:41 PM,04:21 AM,05:44 AM,05:45 PM,23,30,30,27,25,48,78,0.3,1010,29,10,100,18
2010-11-21,29,26,0.0,10.2,7,7,100,05:33 PM,05:12 AM,05:44 AM,05:45 PM,23,30,30,27,24,37,79,0.1,1009,29,10,105,18
2010-11-22,30,25,0.0,10.2,7,7,87,06:27 PM,06:06 AM,05:44 AM,05:45 PM,22,29,29,27,22,24,79,0.0,1008,30,10,115,16
2010-11-23,30,25,0.0,11.6,7,7,79,07:24 PM,07:02 AM,05:45 AM,05:46 PM,22,30,30,27,20,22,77,0.0,1009,30,10,129,15
2010-11-24,30,25,0.0,11.6,7,7,72,08:21 PM,07:59 AM,05:45 AM,05:46 PM,23,30,30,27,24,16,77,0.6,1010,30,10,109,18
2010-11-25,30,25,0.0,10.2,7,7,64,09:17 PM,08:55 AM,05:45 AM,05:46 PM,22,30,30,27,29,34,75,0.0,1011,30,10,94,21
2010-11-26,29,26,0.0,10.2,7,7,57,10:11 PM,09:49 AM,05:46 AM,05:46 PM,22,30,30,27,31,31,74,0.1,1011,29,10,94,22
2010-11-27,30,26,0.0,10.2,7,7,49,11:04 PM,10:40 AM,05:46 AM,05:47 PM,22,30,30,27,28,26,73,0.0,1011,30,10,93,21
2010-11-28,30,25,0.0,11.6,7,7,41,11:55 PM,11:31 AM,05:46 AM,05:47 PM,22,30,30,27,30,21,73,0.0,1010,30,10,86,22
2010-11-29,31,25,0.0,11.6,7,7,34,No moonrise,12:19 PM,05:47 AM,05:47 PM,22,30,30,28,33,17,73,0.0,1010,31,10,78,24
2010-11-30,31,25,0.0,11.6,7,7,26,12:45 AM,01:08 PM,05:47 AM,05:48 PM,22,31,31,28,34,23,73,0.0,1009,31,10,75,25
2010-12-01,31,25,0.0,11.6,7,7,25,01:36 AM,01:57 PM,05:47 AM,05:48 PM,22,31,31,28,33,14,73,0.0,1009,31,10,73,23
2010-12-02,31,26,0.0,10.2,7,7,18,02:27 AM,02:49 PM,05:48 AM,05:48 PM,22,31,31,28,34,25,73,0.0,1009,31,10,75,24
2010-12-03,31,25,0.0,11.6,7,7,11,03:22 AM,03:43 PM,05:48 AM,05:49 PM,22,30,30,28,32,16,74,0.0,1010,31,10,75,23
2010-12-04,31,25,0.0,11.6,7,7,4,04:18 AM,04:39 PM,05:49 AM,05:49 PM,22,30,30,27,33,8,73,0.0,1009,31,10,75,24
2010-12-05,30,25,0.0,11.6,7,7,0,05:17 AM,05:37 PM,05:49 AM,05:50 PM,22,30,30,27,33,10,73,0.0,1008,30,10,80,24
2010-12-06,30,25,0.0,11.6,7,7,0,06:15 AM,06:34 PM,05:49 AM,05:50 PM,22,30,30,27,34,12,74,0.0,1007,30,10,81,24
2010-12-07,30,25,0.0,11.6,7,7,4,07:11 AM,07:30 PM,05:50 AM,05:50 PM,22,30,30,27,32,12,74,0.0,1008,30,10,86,24
2010-12-08,30,25,0.0,8.8,7,7,11,08:04 AM,08:22 PM,05:50 AM,05:51 PM,22,30,30,27,30,29,75,0.0,1009,30,10,86,22
2010-12-09,30,25,0.0,11.6,7,7,18,08:53 AM,09:11 PM,05:51 AM,05:51 PM,22,30,30,27,30,24,76,0.0,1010,30,10,93,22
2010-12-10,30,26,0.0,10.2,7,7,25,09:39 AM,09:56 PM,05:51 AM,05:52 PM,23,30,30,27,30,38,78,0.5,1011,30,10,93,22
2010-12-11,30,26,0.0,10.2,7,7,33,10:21 AM,10:39 PM,05:52 AM,05:52 PM,23,30,30,27,29,37,79,0.2,1010,30,10,100,21
2010-12-12,29,25,0.0,10.2,7,7,40,11:02 AM,11:21 PM,05:52 AM,05:53 PM,22,29,29,27,27,29,77,0.0,1009,29,10,100,19
2010-12-13,30,24,0.0,11.6,7,7,47,11:42 AM,No moonset,05:53 AM,05:53 PM,22,29,29,26,27,10,76,0.0,1010,30,10,99,19
2010-12-14,30,25,0.0,8.8,7,7,54,12:22 PM,12:02 AM,05:53 AM,05:53 PM,22,29,29,26,28,27,76,0.0,1011,30,10,90,21
2010-12-15,30,24,0.0,10.2,7,7,62,01:03 PM,12:43 AM,05:54 AM,05:54 PM,21,29,29,27,32,25,73,0.0,1011,30,10,80,23
2010-12-16,30,25,0.0,11.6,7,7,69,01:46 PM,01:27 AM,05:54 AM,05:54 PM,20,29,29,27,40,6,67,0.0,1010,30,10,68,29
2010-12-17,31,25,0.0,11.6,7,7,76,02:31 PM,02:12 AM,05:54 AM,05:55 PM,21,29,29,27,39,2,69,0.0,1010,31,10,68,28
2010-12-18,30,25,0.0,11.6,7,7,84,03:21 PM,03:01 AM,05:55 AM,05:55 PM,21,30,30,27,39,5,72,0.0,1010,30,10,71,28
2010-12-19,31,25,0.0,11.6,7,7,91,04:14 PM,03:54 AM,05:55 AM,05:56 PM,22,30,30,27,37,11,73,0.0,1009,31,10,69,27
2010-12-20,31,25,0.0,11.6,7,7,98,05:11 PM,04:49 AM,05:56 AM,05:56 PM,22,30,30,27,38,21,72,0.0,1009,31,10,71,27
2010-12-21,31,25,0.0,11.6,7,7,100,06:09 PM,05:47 AM,05:56 AM,05:57 PM,22,30,30,27,38,25,73,0.1,1010,31,10,73,27
2010-12-22,31,25,0.0,11.6,7,7,87,07:08 PM,06:45 AM,05:57 AM,05:57 PM,22,30,30,27,38,19,73,0.0,1009,31,10,71,27
2010-12-23,30,25,0.0,11.6,7,7,80,08:05 PM,07:42 AM,05:57 AM,05:58 PM,22,30,30,27,37,14,75,0.0,1009,30,10,80,26
2010-12-24,29,25,0.0,8.8,6,6,73,08:59 PM,08:35 AM,05:58 AM,05:58 PM,23,29,29,27,32,34,81,0.1,1009,29,10,84,23
2010-12-25,29,25,0.0,8.8,7,7,66,09:52 PM,09:28 AM,05:58 AM,05:59 PM,23,29,29,27,31,39,80,0.0,1010,29,10,88,23
2010-12-26,29,25,0.0,8.8,7,7,58,10:42 PM,10:17 AM,05:59 AM,05:59 PM,23,29,29,26,31,30,80,0.0,1010,29,10,92,22
2010-12-27,29,25,0.0,11.8,7,7,51,11:33 PM,11:06 AM,05:59 AM,06:00 PM,22,29,29,26,36,33,76,0.0,1009,29,10,79,26
2010-12-28,29,24,0.0,12.0,7,7,44,No moonrise,11:55 AM,06:00 AM,06:00 PM,21,28,28,26,39,10,73,0.0,1010,29,10,75,28
2010-12-29,29,24,0.0,12.0,7,7,36,12:24 AM,12:44 PM,06:00 AM,06:01 PM,20,28,28,26,40,7,71,0.0,1010,29,10,72,29
2010-12-30,29,24,0.0,11.6,7,7,29,01:16 AM,01:37 PM,06:01 AM,06:01 PM,20,28,28,26,39,10,70,0.0,1011,29,10,74,29
2010-12-31,29,24,0.0,11.6,7,7,25,02:11 AM,02:30 PM,06:01 AM,06:02 PM,20,28,28,26,36,7,72,0.0,1011,29,10,74,26
2011-01-01,29,24,0.0,11.6,7,7,15,03:07 AM,03:27 PM,06:02 AM,06:02 PM,21,28,28,26,34,17,74,0.0,1010,29,10,81,24
2011-01-02,30,24,0.0,11.6,7,7,7,04:04 AM,04:23 PM,06:02 AM,06:03 PM,21,28,28,26,34,18,74,0.0,1009,30,10,80,25
2011-01-03,30,24,0.0,11.6,7,7,0,05:00 AM,05:19 PM,06:03 AM,06:03 PM,21,28,28,26,38,12,73,0.0,1010,30,10,72,27
2011-01-04,30,24,0.0,11.6,7,7,0,05:54 AM,06:12 PM,06:03 AM,06:04 PM,20,28,28,26,38,9,72,0.0,1010,30,10,70,28
2011-01-05,30,23,0.0,11.6,7,7,0,06:44 AM,07:02 PM,06:03 AM,06:04 PM,20,28,28,26,39,1,71,0.0,1009,30,10,66,28
2011-01-06,30,24,0.0,11.6,7,7,7,07:32 AM,07:49 PM,06:04 AM,06:04 PM,20,28,28,26,40,7,72,0.0,1008,30,10,70,29
2011-01-07,30,24,0.0,11.6,7,7,14,08:16 AM,08:33 PM,06:04 AM,06:05 PM,20,28,28,26,39,4,70,0.0,1009,30,10,69,28
2011-01-08,30,24,0.0,11.6,7,7,21,08:58 AM,09:16 PM,06:05 AM,06:05 PM,20,28,28,26,37,4,71,0.0,1009,30,10,71,27
2011-01-09,30,24,0.0,11.6,7,7,29,09:38 AM,09:57 PM,06:05 AM,06:06 PM,22,29,29,26,35,18,76,0.0,1009,30,10,76,26
2011-01-10,30,24,0.0,11.6,7,7,36,10:17 AM,10:38 PM,06:05 AM,06:06 PM,22,29,29,26,36,17,77,0.0,1010,30,10,75,27
2011-01-11,30,24,0.0,11.6,7,7,43,10:58 AM,11:20 PM,06:06 AM,06:07 PM,22,29,29,26,38,11,77,0.0,1010,30,10,76,28
2011-01-12,29,24,0.0,10.2,7,7,51,11:39 AM,No moonset,06:06 AM,06:07 PM,21,29,29,26,40,22,75,0.0,1010,29,10,73,29
2011-01-13,29,24,0.0,11.6,7,7,58,12:23 PM,12:04 AM,06:07 AM,06:07 PM,21,28,28,26,40,17,74,0.0,1009,29,10,71,29
2011-01-14,29,24,0.0,11.6,7,7,65,01:10 PM,12:50 AM,06:07 AM,06:08 PM,21,28,28,26,38,12,75,0.0,1009,29,10,71,27
2011-01-15,29,24,0.0,11.6,7,7,72,02:01 PM,01:41 AM,06:07 AM,06:08 PM,21,28,28,26,35,3,73,0.0,1011,29,10,79,25
2011-01-16,29,24,0.0,11.6,7,7,80,02:55 PM,02:33 AM,06:08 AM,06:09 PM,22,28,28,26,35,21,77,0.0,1011,29,10,83,25
2011-01-17,29,24,0.0,11.6,7,7,87,03:53 PM,03:30 AM,06:08 AM,06:09 PM,21,28,28,26,36,18,76,0.0,1009,29,10,79,26
2011-01-18,29,24,0.0,10.2,7,7,94,04:51 PM,04:28 AM,06:08 AM,06:09 PM,21,28,28,26,36,27,76,0.0,1009,29,10,79,26
2011-01-19,29,24,0.0,11.6,7,7,100,05:50 PM,05:26 AM,06:08 AM,06:10 PM,21,28,28,26,32,23,76,0.0,1008,29,10,81,23
2011-01-20,29,24,0.0,11.6,7,7,100,06:47 PM,06:23 AM,06:09 AM,06:10 PM,22,29,29,26,34,21,76,0.0,1008,29,10,82,25
2011-01-21,30,24,0.0,11.6,7,7,84,07:43 PM,07:18 AM,06:09 AM,06:10 PM,22,29,29,26,37,20,77,0.0,1009,30,10,80,27
2011-01-22,30,25,0.0,11.6,7,7,77,08:35 PM,08:10 AM,06:09 AM,06:11 PM,23,30,30,27,39,34,78,0.1,1009,30,10,70,28
2011-01-23,29,25,0.0,11.6,7,7,69,09:28 PM,09:01 AM,06:09 AM,06:11 PM,22,29,29,27,43,38,75,0.1,1010,29,10,63,31
2011-01-24,30,24,0.0,11.6,7,7,62,10:20 PM,09:51 AM,06:10 AM,06:11 PM,20,28,28,26,43,13,71,0.0,1010,30,10,65,31
2011-01-25,29,24,0.0,11.6,7,7,55,11:13 PM,10:42 AM,06:10 AM,06:11 PM,20,28,28,26,44,12,69,0.0,1010,29,10,62,32
2011-01-26,30,24,0.0,11.6,7,7,48,No moonrise,11:34 AM,06:10 AM,06:12 PM,21,29,29,27,43,6,71,0.0,1010,30,10,64,31
2011-01-27,30,24,0.0,11.6,7,7,40,12:07 AM,12:27 PM,06:10 AM,06:12 PM,21,29,29,27,44,13,72,0.0,1010,30,10,64,32
2011-01-28,30,25,0.0,11.6,7,7,33,01:03 AM,01:22 PM,06:10 AM,06:12 PM,22,30,30,27,35,15,75,0.0,1012,30,10,74,26
2011-01-29,30,25,0.0,11.6,7,7,26,01:58 AM,02:17 PM,06:11 AM,06:12 PM,23,30,30,27,34,20,77,0.0,1011,30,10,80,25
2011-01-30,30,25,0.0,11.6,7,7,19,02:54 AM,03:12 PM,06:11 AM,06:12 PM,22,29,29,27,38,15,78,0.0,1010,30,10,79,28
2011-01-31,29,24,0.0,11.6,7,7,15,03:48 AM,04:05 PM,06:11 AM,06:13 PM,22,28,28,26,39,23,77,0.0,1010,29,10,84,29
2011-02-01,29,24,0.0,11.6,7,7,0,04:39 AM,04:56 PM,06:11 AM,06:13 PM,21,28,28,26,35,21,76,0.0,1011,29,10,84,26
2011-02-02,29,24,0.0,10.2,7,7,0,05:27 AM,05:44 PM,06:11 AM,06:13 PM,21,28,28,26,34,27,77,0.0,1011,29,10,86,25
2011-02-03,29,23,0.0,11.6,7,7,0,06:12 AM,06:29 PM,06:11 AM,06:13 PM,21,28,28,26,34,1,74,0.0,1011,29,10,83,25
2011-02-04,30,23,0.0,11.6,7,7,3,06:54 AM,07:12 PM,06:11 AM,06:13 PM,20,28,28,26,38,12,71,0.0,1011,30,10,75,28
2011-02-05,30,24,0.0,11.6,7,7,11,07:35 AM,07:54 PM,06:11 AM,06:13 PM,20,28,28,26,40,5,71,0.0,1011,30,10,69,29
2011-02-06,30,24,0.0,11.6,7,7,18,08:15 AM,08:35 PM,06:11 AM,06:14 PM,20,28,28,26,38,1,70,0.0,1010,30,10,66,27
2011-02-07,30,24,0.0,11.6,7,7,26,08:55 AM,09:17 PM,06:11 AM,06:14 PM,19,28,28,27,41,0,65,0.0,1009,30,10,66,29
2011-02-08,31,24,0.0,11.6,7,7,33,09:36 AM,09:59 PM,06:11 AM,06:14 PM,19,28,28,27,41,0,65,0.0,1008,31,10,68,30
2011-02-09,30,24,0.0,11.6,7,7,41,10:18 AM,10:44 PM,06:11 AM,06:14 PM,20,28,28,26,39,0,68,0.0,1007,30,10,74,28
2011-02-10,29,24,0.0,11.6,7,7,48,11:03 AM,11:31 PM,06:11 AM,06:14 PM,21,28,28,26,35,3,75,0.0,1007,29,10,79,26
2011-02-11,30,23,0.0,11.6,7,7,56,11:51 AM,No moonset,06:11 AM,06:14 PM,21,28,28,26,36,2,74,0.0,1007,30,10,77,26
2011-02-12,30,24,0.0,11.6,7,7,64,12:41 PM,12:21 AM,06:11 AM,06:14 PM,21,28,28,26,35,16,76,0.0,1008,30,10,83,26
2011-02-13,30,24,0.0,11.6,7,7,71,01:36 PM,01:15 AM,06:11 AM,06:14 PM,21,28,28,26,36,10,74,0.0,1008,30,10,77,27
2011-02-14,29,24,0.0,11.6,7,7,79,02:33 PM,02:11 AM,06:11 AM,06:14 PM,21,28,28,26,36,7,72,0.0,1008,29,10,83,26
2011-02-15,30,24,0.0,11.6,7,7,86,03:31 PM,03:08 AM,06:11 AM,06:14 PM,21,29,29,26,41,12,73,0.0,1008,30,10,74,31
2011-02-16,30,25,0.0,10.2,7,7,94,04:29 PM,04:05 AM,06:11 AM,06:14 PM,21,29,29,27,42,21,74,0.0,1009,30,10,69,31
2011-02-17,30,25,0.0,11.6,7,7,100,05:26 PM,05:01 AM,06:11 AM,06:14 PM,21,29,29,27,43,16,74,0.0,1009,30,10,71,31
2011-02-18,30,24,0.0,11.6,7,7,100,06:21 PM,05:55 AM,06:11 AM,06:14 PM,21,28,28,26,42,7,71,0.0,1009,30,10,71,31
2011-02-19,29,24,0.0,11.6,7,7,84,07:15 PM,06:48 AM,06:11 AM,06:14 PM,21,28,28,26,42,16,74,0.0,1010,29,10,71,30
2011-02-20,30,24,0.0,11.6,7,7,76,08:09 PM,07:40 AM,06:10 AM,06:14 PM,22,29,29,26,38,20,76,0.0,1011,30,10,72,28
2011-02-21,30,25,0.0,11.6,7,7,69,09:04 PM,08:33 AM,06:10 AM,06:14 PM,22,29,29,26,36,18,77,0.0,1010,30,10,79,26
2011-02-22,29,24,0.0,11.6,7,7,61,10:00 PM,09:27 AM,06:10 AM,06:14 PM,22,28,28,26,34,22,77,0.0,1010,29,10,88,25
2011-02-23,29,24,0.0,10.2,7,7,53,10:57 PM,10:21 AM,06:10 AM,06:14 PM,21,28,28,26,32,27,77,0.0,1012,29,10,87,23
2011-02-24,29,24,0.0,11.6,7,7,46,11:54 PM,11:17 AM,06:10 AM,06:14 PM,21,28,28,26,35,13,76,0.0,1011,29,10,81,26
2011-02-25,29,24,0.0,11.6,7,7,38,No moonrise,12:13 PM,06:10 AM,06:13 PM,21,28,28,26,35,20,77,0.0,1009,29,10,82,26
2011-02-26,29,24,0.0,10.2,7,7,31,12:50 AM,01:09 PM,06:09 AM,06:13 PM,22,28,28,26,36,23,77,0.0,1009,29,10,82,26
2011-02-27,30,25,0.0,7.4,6,6,23,01:45 AM,02:02 PM,06:09 AM,06:13 PM,22,30,30,27,35,53,74,0.0,1010,30,10,84,26
2011-02-28,29,24,0.0,10.2,7,7,16,02:36 AM,02:53 PM,06:09 AM,06:13 PM,22,29,29,26,35,40,79,0.1,1010,29,10,85,25
2011-03-01,29,24,0.0,10.2,7,7,15,03:25 AM,03:41 PM,06:09 AM,06:13 PM,22,28,28,26,31,35,78,0.1,1009,29,10,92,23
2011-03-02,29,24,0.0,11.6,7,7,8,04:10 AM,04:26 PM,06:08 AM,06:13 PM,22,28,28,26,30,23,79,0.0,1009,29,10,91,23
2011-03-03,30,25,0.0,11.6,7,7,1,04:53 AM,05:10 PM,06:08 AM,06:13 PM,22,30,30,27,31,27,75,0.0,1010,30,10,91,23
2011-03-04,30,25,0.0,8.8,6,6,0,05:34 AM,05:52 PM,06:08 AM,06:13 PM,22,30,30,27,32,52,75,0.0,1010,30,10,92,24
2011-03-05,30,26,0.0,8.8,6,6,0,06:14 AM,06:33 PM,06:08 AM,06:12 PM,22,31,31,28,33,47,74,0.0,1010,30,10,88,24
2011-03-06,30,26,0.0,8.8,6,6,6,06:54 AM,07:15 PM,06:07 AM,06:12 PM,23,31,31,28,35,46,74,0.1,1010,30,10,88,26
2011-03-07,29,24,0.0,11.6,7,7,14,07:34 AM,07:57 PM,06:07 AM,06:12 PM,21,29,29,27,33,29,74,0.0,1011,29,10,84,24
2011-03-08,30,25,0.0,11.6,7,7,21,08:16 AM,08:41 PM,06:07 AM,06:12 PM,22,30,30,27,38,26,75,0.0,1011,30,10,78,28
2011-03-09,31,25,0.0,11.6,7,7,28,09:00 AM,09:27 PM,06:06 AM,06:12 PM,22,30,30,27,40,12,74,0.0,1010,31,10,77,30
2011-03-10,30,25,0.0,11.6,7,7,36,09:46 AM,10:15 PM,06:06 AM,06:11 PM,22,30,30,27,36,19,77,0.0,1010,30,10,84,26
2011-03-11,30,25,0.0,10.2,7,7,43,10:34 AM,11:06 PM,06:06 AM,06:11 PM,23,30,30,27,32,34,79,0.0,1010,30,10,89,23
2011-03-12,29,25,0.0,8.8,6,6,50,11:27 AM,12:00 AM,06:06 AM,06:11 PM,23,30,30,27,30,47,82,0.1,1009,29,10,91,22
2011-03-13,30,25,0.0,11.6,7,7,57,12:20 PM,No moonset,06:05 AM,06:11 PM,23,30,30,27,33,27,80,0.0,1009,30,10,93,24
2011-03-14,29,25,0.0,10.2,7,7,65,01:16 PM,12:54 AM,06:05 AM,06:11 PM,22,29,29,26,32,32,79,0.0,1009,29,10,97,24
2011-03-15,30,25,0.0,11.6,7,7,72,02:12 PM,01:49 AM,06:05 AM,06:10 PM,22,29,29,27,32,29,75,0.0,1009,30,10,91,23
2011-03-16,30,25,0.0,11.6,7,7,79,03:08 PM,02:44 AM,06:04 AM,06:10 PM,22,30,30,27,34,25,77,0.0,1008,30,10,84,25
2011-03-17,30,25,0.0,11.6,7,7,86,04:03 PM,03:38 AM,06:04 AM,06:10 PM,21,29,29,27,34,14,73,0.0,1009,30,10,84,25
2011-03-18,30,25,0.0,11.6,7,7,94,04:57 PM,04:31 AM,06:04 AM,06:10 PM,22,29,29,27,31,16,74,0.0,1008,30,10,86,23
2011-03-19,30,25,0.0,11.6,7,7,100,05:52 PM,05:24 AM,06:03 AM,06:09 PM,21,29,29,27,32,9,72,0.0,1008,30,10,85,24
2011-03-20,30,25,0.0,11.6,7,7,100,06:48 PM,06:17 AM,06:03 AM,06:09 PM,21,29,29,27,34,6,72,0.0,1008,30,10,84,25
2011-03-21,30,25,0.0,11.6,7,7,84,07:45 PM,07:11 AM,06:03 AM,06:09 PM,22,29,29,27,31,9,74,0.0,1009,30,10,90,23
2011-03-22,30,25,0.0,11.6,7,7,77,08:43 PM,08:07 AM,06:02 AM,06:09 PM,22,30,30,27,27,16,76,0.0,1009,30,10,95,20
2011-03-23,30,26,0.0,10.2,7,7,70,09:43 PM,09:05 AM,06:02 AM,06:09 PM,23,30,30,27,29,40,78,0.1,1009,30,10,94,21
2011-03-24,30,26,0.0,10.2,6,6,63,10:41 PM,10:04 AM,06:02 AM,06:08 PM,23,30,30,27,29,40,79,0.2,1010,30,10,101,21
2011-03-25,30,26,0.0,11.6,7,7,55,11:38 PM,11:01 AM,06:01 AM,06:08 PM,23,31,31,27,32,26,79,0.0,1010,30,10,97,24
2011-03-26,29,26,0.0,10.2,7,7,48,No moonrise,11:57 AM,06:01 AM,06:08 PM,23,30,30,27,31,39,80,0.1,1010,29,10,94,22
2011-03-27,30,25,0.0,11.7,7,7,41,12:32 AM,12:50 PM,06:00 AM,06:08 PM,23,30,30,27,30,33,80,0.0,1011,30,10,98,22
2011-03-28,30,25,0.0,12.1,7,7,34,01:22 AM,01:39 PM,06:00 AM,06:07 PM,23,30,30,27,27,34,79,0.0,1011,30,10,102,20
2011-03-29,30,25,0.0,11.7,7,7,26,02:08 AM,02:25 PM,06:00 AM,06:07 PM,23,30,30,27,26,37,78,0.0,1010,30,10,105,20
2011-03-30,30,26,0.0,11.8,7,7,19,02:52 AM,03:09 PM,05:59 AM,06:07 PM,23,30,30,27,28,40,77,0.0,1010,30,10,95,20
2011-03-31,31,25,0.0,12.5,7,7,15,03:34 AM,03:51 PM,05:59 AM,06:07 PM,23,31,31,28,30,23,75,0.0,1010,31,10,88,22
2011-04-01,31,27,0.0,12.5,7,7,0,04:13 AM,04:32 PM,05:59 AM,06:06 PM,23,32,32,28,31,36,74,0.0,1011,31,10,92,23
2011-04-02,30,26,0.0,12.5,7,7,0,04:53 AM,05:14 PM,05:58 AM,06:06 PM,23,31,31,28,29,20,73,0.0,1011,30,10,99,22
2011-04-03,31,26,0.0,12.5,7,7,0,05:34 AM,05:56 PM,05:58 AM,06:06 PM,23,31,31,28,31,30,75,0.0,1010,31,10,101,23
2011-04-04,31,26,0.0,12.5,7,7,3,06:15 AM,06:39 PM,05:58 AM,06:06 PM,23,32,32,28,34,26,75,0.0,1010,31,10,92,25
2011-04-05,31,27,0.0,12.5,7,7,10,06:58 AM,07:25 PM,05:57 AM,06:05 PM,23,32,32,28,33,17,74,0.0,1010,31,10,93,25
2011-04-06,31,27,0.0,12.5,7,7,18,07:44 AM,08:12 PM,05:57 AM,06:05 PM,23,32,32,28,31,25,76,0.0,1009,31,10,103,23
2011-04-07,30,26,0.0,12.5,7,7,25,08:31 AM,09:03 PM,05:57 AM,06:05 PM,23,31,31,28,30,11,74,0.0,1009,30,10,112,22
2011-04-08,30,26,0.0,11.8,7,7,33,09:22 AM,09:55 PM,05:56 AM,06:05 PM,23,31,31,28,26,33,76,0.0,1010,30,10,120,19
2011-04-09,31,26,0.0,12.5,7,7,40,10:15 AM,10:47 PM,05:56 AM,06:05 PM,23,31,31,28,24,15,75,0.0,1011,31,10,115,18
2011-04-10,30,26,0.0,12.5,7,7,48,11:08 AM,11:41 PM,05:56 AM,06:04 PM,23,31,31,27,24,26,76,0.0,1011,30,10,137,18
2011-04-11,30,26,0.0,12.5,7,7,56,12:02 PM,No moonset,05:55 AM,06:04 PM,23,30,30,27,22,29,77,0.0,1010,30,10,140,17
2011-04-12,30,25,0.0,12.5,7,7,63,12:56 PM,12:34 AM,05:55 AM,06:04 PM,23,30,30,27,23,28,77,0.0,1010,30,10,131,18
2011-04-13,30,26,0.0,10.5,6,6,71,01:50 PM,01:26 AM,05:55 AM,06:04 PM,24,31,31,28,25,54,80,0.3,1010,30,10,112,18
2011-04-14,30,26,0.0,12.5,7,7,78,02:42 PM,02:17 AM,05:54 AM,06:04 PM,24,32,32,28,26,38,78,0.8,1010,30,10,110,20
2011-04-15,30,26,0.0,12.5,7,7,86,03:36 PM,03:09 AM,05:54 AM,06:03 PM,23,31,31,27,24,24,76,0.0,1009,30,10,113,18
2011-04-16,30,26,0.0,12.5,7,7,93,04:30 PM,04:00 AM,05:54 AM,06:03 PM,23,30,30,27,25,18,76,0.0,1010,30,10,116,18
2011-04-17,30,26,0.0,12.5,7,7,100,05:26 PM,04:54 AM,05:54 AM,06:03 PM,23,31,31,27,25,28,77,0.0,1011,30,10,121,18
2011-04-18,31,26,0.0,12.5,7,7,100,06:24 PM,05:49 AM,05:53 AM,06:03 PM,23,31,31,28,21,31,77,0.0,1011,31,10,122,16
2011-04-19,31,26,0.0,12.5,7,7,84,07:25 PM,06:47 AM,05:53 AM,06:03 PM,23,31,31,28,21,35,78,0.0,1009,31,10,141,16
2011-04-20,31,26,0.0,12.5,7,7,77,08:25 PM,07:47 AM,05:53 AM,06:03 PM,23,31,31,28,20,25,76,0.0,1009,31,10,133,15
2011-04-21,31,26,0.0,12.5,7,7,69,09:25 PM,08:47 AM,05:52 AM,06:02 PM,23,31,31,28,20,23,76,0.0,1009,31,10,135,15
2011-04-22,31,26,0.0,12.5,7,7,61,10:22 PM,09:46 AM,05:52 AM,06:02 PM,23,32,32,28,20,25,77,0.0,1009,31,10,149,15
2011-04-23,31,26,0.0,12.5,7,7,54,11:15 PM,10:41 AM,05:52 AM,06:02 PM,24,32,32,28,22,38,78,0.0,1008,31,10,146,16
2011-04-24,31,27,0.0,12.5,7,7,46,No moonrise,11:33 AM,05:52 AM,06:02 PM,24,33,33,29,24,23,76,0.6,1009,31,10,163,18
2011-04-25,31,27,0.0,12.5,7,7,39,12:04 AM,12:21 PM,05:51 AM,06:02 PM,24,33,33,29,23,23,77,0.7,1009,31,10,156,17
2011-04-26,31,27,0.0,12.5,7,7,31,12:49 AM,01:06 PM,05:51 AM,06:02 PM,24,33,33,29,23,24,75,0.1,1009,31,10,161,17
2011-04-27,31,27,0.0,12.5,7,7,24,01:32 AM,01:49 PM,05:51 AM,06:02 PM,24,33,33,29,23,24,74,0.0,1009,31,10,165,17
2011-04-28,30,27,0.0,12.5,6,6,16,02:12 AM,02:31 PM,05:51 AM,06:02 PM,23,32,32,28,22,42,76,1.4,1010,30,10,187,16
2011-04-29,30,27,0.0,12.5,7,7,9,02:52 AM,03:12 PM,05:51 AM,06:01 PM,23,32,32,28,26,31,74,0.2,1009,30,10,195,19
2011-04-30,30,27,0.0,12.5,7,7,1,03:33 AM,03:54 PM,05:50 AM,06:01 PM,24,32,32,28,28,37,77,2.0,1009,30,10,195,20
2011-05-01,31,27,0.0,12.5,7,7,1,04:13 AM,04:37 PM,05:50 AM,06:01 PM,24,33,33,29,27,24,76,0.7,1010,31,10,199,20
2011-05-02,30,27,0.0,12.5,7,7,0,04:56 AM,05:22 PM,05:50 AM,06:01 PM,23,32,32,28,24,24,75,4.0,1011,30,9,208,17
2011-05-03,31,27,0.0,12.5,7,7,0,05:41 AM,06:09 PM,05:50 AM,06:01 PM,24,33,33,29,23,29,76,3.6,1011,31,10,207,16
2011-05-04,30,27,0.0,12.5,7,7,6,06:28 AM,06:59 PM,05:50 AM,06:01 PM,24,32,32,28,25,25,78,6.6,1011,30,9,224,17
